data,size,algo,buildtime,querytime,params,recall
pca96v2,10M,Learned-index,8262.820389986038,704.9720120429993,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=116-model=MLP-4-buck=4-861618.elixir-pbs.elixir-czech.cz,0.87416
pca96v2,10M,Learned-index,13278.451480150223,381.0246434211731,learned-index-pca96v2-10M-ep=100-lr=0.05-cat=120-model=MLP-4-buck=2-854201.elixir-pbs.elixir-czech.cz,0.80735
pca96v2,10M,Learned-index,6361.219122648239,606.3387079238892,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=116-model=MLP-9-buck=4-861722.elixir-pbs.elixir-czech.cz,0.87984
pca96v2,10M,Learned-index,29365.33588552475,672.9239432811737,learned-index-pca96v2-10M-ep=205-lr=0.007-cat=123-model=MLP-4-buck=3-862195.elixir-pbs.elixir-czech.cz,0.87115
pca96v2,10M,Learned-index,6677.415481567383,779.1303513050079,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=118-model=MLP-5-buck=5-861627.elixir-pbs.elixir-czech.cz,0.89786
pca96v2,10M,Learned-index,30391.11844587326,873.9040613174438,learned-index-pca96v2-10M-ep=210-lr=0.007-cat=121-model=MLP-4-buck=4-862202.elixir-pbs.elixir-czech.cz,0.91051
pca96v2,10M,Learned-index,6804.693691968918,479.72194647789,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=122-model=MLP-8-buck=2-861253.elixir-pbs.elixir-czech.cz,0.79037
pca96v2,10M,Learned-index,7751.147216558456,263.55269384384155,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=110-model=MLP-9-buck=1-861519.elixir-pbs.elixir-czech.cz,0.64902
pca96v2,10M,Learned-index,13141.95220208168,446.2127470970154,learned-index-pca96v2-10M-ep=100-lr=0.05-cat=100-model=MLP-4-buck=2-854200.elixir-pbs.elixir-czech.cz,0.8215
pca96v2,10M,Learned-index,29460.161443948746,838.9335350990295,learned-index-pca96v2-10M-ep=200-lr=0.1-cat=130-model=MLP-8-buck=5-858728.elixir-pbs.elixir-czech.cz,0.89447
pca96v2,10M,Learned-index,6393.088894844055,819.418877363205,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=112-model=MLP-3-buck=4-861152.elixir-pbs.elixir-czech.cz,0.89013
pca96v2,10M,Learned-index,31743.100164413452,372.2467083930969,learned-index-pca96v2-10M-ep=212-lr=0.009-cat=121-model=MLP-7-buck=2-862532.elixir-pbs.elixir-czech.cz,0.81427
pca96v2,10M,Learned-index,27971.441628694534,594.6729552745819,learned-index-pca96v2-10M-ep=212-lr=0.008-cat=123-model=MLP-buck=3-862300.elixir-pbs.elixir-czech.cz,0.87279
pca96v2,10M,Learned-index,7694.637627124786,615.006843328476,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=116-model=MLP-buck=4-861546.elixir-pbs.elixir-czech.cz,0.87416
pca96v2,10M,Learned-index,5723.784341335297,523.9979674816132,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=120-model=MLP-2-buck=3-861140.elixir-pbs.elixir-czech.cz,0.85538
pca96v2,10M,Learned-index,7322.106495380402,844.999796628952,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=122-model=MLP-buck=6-861325.elixir-pbs.elixir-czech.cz,0.91837
pca96v2,10M,Learned-index,28422.545506715775,591.5308454036713,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=118-model=MLP-4-buck=4-859442.elixir-pbs.elixir-czech.cz,0.90811
pca96v2,10M,Learned-index,31469.16005373001,688.7348024845123,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=112-model=MLP-3-buck=5-859431.elixir-pbs.elixir-czech.cz,0.92829
pca96v2,10M,Learned-index,27469.072850465775,799.8148467540741,learned-index-pca96v2-10M-ep=209-lr=0.007-cat=123-model=MLP-5-buck=4-862219.elixir-pbs.elixir-czech.cz,0.90502
pca96v2,10M,Learned-index,7837.947821855545,332.8626616001129,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=122-model=MLP-9-buck=2-861741.elixir-pbs.elixir-czech.cz,0.77652
pca96v2,10M,Learned-index,4686.125680685043,387.65421628952026,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=114-model=MLP-2-buck=2-861121.elixir-pbs.elixir-czech.cz,0.7847
pca96v2,10M,Learned-index,7583.430772066116,996.1902215480804,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=112-model=MLP-3-buck=5-861160.elixir-pbs.elixir-czech.cz,0.90637
pca96v2,10M,Learned-index,3978.124874830246,1059.9972176551819,learned-index-pca96v2-10M-ep=40-lr=0.05-cat=50-model=MLP-7-buck=3-854003.elixir-pbs.elixir-czech.cz,0.90609
pca96v2,10M,Learned-index,33568.023447752,995.8901851177216,learned-index-pca96v2-10M-ep=210-lr=0.001-cat=110-model=MLP-8-buck=5-858640.elixir-pbs.elixir-czech.cz,0.92943
pca96v2,10M,Learned-index,28904.3192987442,625.0303349494934,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=118-model=MLP-5-buck=4-859482.elixir-pbs.elixir-czech.cz,0.90911
pca96v2,10M,Learned-index,29319.11672449112,449.5816934108734,learned-index-pca96v2-10M-ep=211-lr=0.007-cat=123-model=MLP-5-buck=2-862225.elixir-pbs.elixir-czech.cz,0.81174
pca96v2,10M,Learned-index,4708.557146549225,685.3175389766693,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=118-model=MLP-2-buck=4-861339.elixir-pbs.elixir-czech.cz,0.88001
pca96v2,10M,Learned-index,7272.991671800613,720.9789564609528,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=112-model=MLP-2-buck=5-861344.elixir-pbs.elixir-czech.cz,0.90541
pca96v2,10M,Learned-index,34545.740302324295,542.2230336666107,learned-index-pca96v2-10M-ep=211-lr=0.008-cat=121-model=MLP-7-buck=4-862385.elixir-pbs.elixir-czech.cz,0.91108
pca96v2,10M,Learned-index,7969.034946680069,637.0184314250946,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=110-model=MLP-9-buck=4-861735.elixir-pbs.elixir-czech.cz,0.88875
pca96v2,10M,Learned-index,6912.492975234985,729.1434617042542,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=112-model=MLP-3-buck=5-861584.elixir-pbs.elixir-czech.cz,0.90271
pca96v2,10M,Learned-index,6935.969873905182,214.93411421775818,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=110-model=MLP-7-buck=1-861223.elixir-pbs.elixir-czech.cz,0.64521
pca96v2,10M,Learned-index,15318.578540802002,1780.231905221939,learned-index-pca96v2-10M-ep=80-lr=0.01-cat=150-model=MLP-4-buck=9-858528.elixir-pbs.elixir-czech.cz,0.93498
pca96v2,10M,Learned-index,31038.873517274857,317.41907835006714,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=114-model=MLP-4-buck=2-859464.elixir-pbs.elixir-czech.cz,0.82008
pca96v2,10M,Learned-index,12960.240077495575,446.97637009620667,learned-index-pca96v2-10M-ep=100-lr=0.05-cat=100-model=MLP-3-buck=2-853996.elixir-pbs.elixir-czech.cz,0.8215
pca96v2,10M,Learned-index,6198.234100103378,353.4769971370697,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=120-model=MLP-8-buck=2-861460.elixir-pbs.elixir-czech.cz,0.78582
pca96v2,10M,Learned-index,29903.86207509041,1276.1903026103973,learned-index-pca96v2-10M-ep=210-lr=0.008-cat=121-model=MLP-buck=6-862292.elixir-pbs.elixir-czech.cz,0.93741
pca96v2,10M,Learned-index,7251.063030719757,827.007307767868,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=120-model=MLP-7-buck=4-861228.elixir-pbs.elixir-czech.cz,0.88528
pca96v2,10M,Learned-index,25687.48565864563,850.5147199630737,learned-index-pca96v2-10M-ep=190-lr=0.1-cat=110-model=MLP-buck=4-858664.elixir-pbs.elixir-czech.cz,0.88427
pca96v2,10M,Learned-index,31259.45410633087,564.8661623001099,learned-index-pca96v2-10M-ep=210-lr=0.008-cat=122-model=MLP-8-buck=4-862419.elixir-pbs.elixir-czech.cz,0.91066
pca96v2,10M,Learned-index,6595.841986656189,833.4620623588562,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=124-model=MLP-9-buck=6-861294.elixir-pbs.elixir-czech.cz,0.92026
pca96v2,10M,Learned-index,6247.7482233047485,881.9990749359131,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=124-model=MLP-2-buck=4-861342.elixir-pbs.elixir-czech.cz,0.88485
pca96v2,10M,Learned-index,28133.740888118744,596.6977467536926,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=124-model=MLP-4-buck=4-859453.elixir-pbs.elixir-czech.cz,0.9098
pca96v2,10M,Learned-index,5392.612379789352,388.2649621963501,learned-index-pca96v2-10M-ep=40-lr=0.05-cat=120-model=MLP-4-buck=2-853981.elixir-pbs.elixir-czech.cz,0.80432
pca96v2,10M,Learned-index,7159.462286472321,947.2911024093628,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=124-model=MLP-4-buck=6-861398.elixir-pbs.elixir-czech.cz,0.91377
pca96v2,10M,Learned-index,6382.772576093674,677.2672998905182,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=116-model=MLP-5-buck=4-861410.elixir-pbs.elixir-czech.cz,0.8824
pca96v2,10M,Learned-index,31550.210243940353,677.3728094100952,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=123-model=MLP-6-buck=4-862546.elixir-pbs.elixir-czech.cz,0.90435
pca96v2,10M,Learned-index,5605.212720870972,803.2960908412933,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=120-model=MLP-2-buck=4-861340.elixir-pbs.elixir-czech.cz,0.88692
pca96v2,10M,Learned-index,24905.44739151001,1408.6660552024841,learned-index-pca96v2-10M-ep=200-lr=0.05-cat=50-model=MLP-4-buck=4-854203.elixir-pbs.elixir-czech.cz,0.93158
pca96v2,10M,Learned-index,8069.889714479446,344.71213555336,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=122-model=MLP-9-buck=2-861309.elixir-pbs.elixir-czech.cz,0.79086
pca96v2,10M,Learned-index,6748.948089361191,1097.904935836792,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=124-model=MLP-buck=6-861318.elixir-pbs.elixir-czech.cz,0.91899
pca96v2,10M,Learned-index,5804.546650886536,252.11700439453125,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=122-model=MLP-7-buck=1-861653.elixir-pbs.elixir-czech.cz,0.63751
pca96v2,10M,Learned-index,30706.13396501541,682.8699374198914,learned-index-pca96v2-10M-ep=212-lr=0.007-cat=121-model=MLP-3-buck=3-862190.elixir-pbs.elixir-czech.cz,0.87927
pca96v2,10M,Learned-index,30252.99980854988,864.0407762527466,learned-index-pca96v2-10M-ep=205-lr=0.009-cat=123-model=MLP-8-buck=6-862555.elixir-pbs.elixir-czech.cz,0.93216
pca96v2,10M,Learned-index,5692.046170473099,531.9116451740265,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=114-model=MLP-2-buck=3-861353.elixir-pbs.elixir-czech.cz,0.85085
pca96v2,10M,Learned-index,12960.240077495575,662.7723035812378,learned-index-pca96v2-10M-ep=100-lr=0.05-cat=100-model=MLP-3-buck=3-853996.elixir-pbs.elixir-czech.cz,0.88093
pca96v2,10M,Learned-index,26222.91765475273,377.10404443740845,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=120-model=MLP-6-buck=2-853893.elixir-pbs.elixir-czech.cz,0.82451
pca96v2,10M,Learned-index,25186.66606402397,252.44289207458496,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=124-model=MLP-buck=1-859349.elixir-pbs.elixir-czech.cz,0.66788
pca96v2,10M,Learned-index,6250.128910064697,353.57336044311523,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=110-model=MLP-8-buck=2-861455.elixir-pbs.elixir-czech.cz,0.78528
pca96v2,10M,Learned-index,7042.800228834152,738.1585586071014,learned-index-pca96v2-10M-ep=50-lr=0.01-cat=200-model=MLP-4-buck=4-861953.elixir-pbs.elixir-czech.cz,0.8808
pca96v2,10M,Learned-index,28763.29743552208,219.54456114768982,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=112-model=MLP-5-buck=1-859479.elixir-pbs.elixir-czech.cz,0.67371
pca96v2,10M,Learned-index,7041.319046735764,260.5886845588684,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=118-model=MLP-buck=1-861115.elixir-pbs.elixir-czech.cz,0.64113
pca96v2,10M,Learned-index,6317.201108932495,287.75659465789795,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=116-model=MLP-2-buck=1-861122.elixir-pbs.elixir-czech.cz,0.64503
pca96v2,10M,Learned-index,6263.890645503998,344.2819182872772,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=112-model=MLP-buck=2-861312.elixir-pbs.elixir-czech.cz,0.78466
pca96v2,10M,Learned-index,28956.042824983597,266.24169182777405,learned-index-pca96v2-10M-ep=210-lr=0.008-cat=123-model=MLP-5-buck=1-862366.elixir-pbs.elixir-czech.cz,0.66566
pca96v2,10M,Learned-index,31038.873517274857,448.6079421043396,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=114-model=MLP-4-buck=3-859464.elixir-pbs.elixir-czech.cz,0.88096
pca96v2,10M,Learned-index,26781.7081656456,964.0199055671692,learned-index-pca96v2-10M-ep=190-lr=0.001-cat=110-model=MLP-3-buck=4-858610.elixir-pbs.elixir-czech.cz,0.91568
pca96v2,10M,Learned-index,29230.10083413124,1135.188687801361,learned-index-pca96v2-10M-ep=209-lr=0.007-cat=123-model=MLP-8-buck=6-862273.elixir-pbs.elixir-czech.cz,0.93507
pca96v2,10M,Learned-index,30968.133741378784,829.3015103340149,learned-index-pca96v2-10M-ep=211-lr=0.009-cat=121-model=MLP-4-buck=6-862493.elixir-pbs.elixir-czech.cz,0.93664
pca96v2,10M,Learned-index,30703.716752052307,209.9278223514557,learned-index-pca96v2-10M-ep=211-lr=0.01-cat=121-model=MLP-buck=1-862583.elixir-pbs.elixir-czech.cz,0.66498
pca96v2,10M,Learned-index,7964.4274134635925,970.7559587955475,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=120-model=MLP-9-buck=6-861740.elixir-pbs.elixir-czech.cz,0.9142
pca96v2,10M,Learned-index,31136.16957807541,312.21516156196594,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=118-model=MLP-4-buck=2-859466.elixir-pbs.elixir-czech.cz,0.81851
pca96v2,10M,Learned-index,29230.10083413124,630.977324962616,learned-index-pca96v2-10M-ep=209-lr=0.007-cat=123-model=MLP-8-buck=3-862273.elixir-pbs.elixir-czech.cz,0.87272
pca96v2,10M,Learned-index,30075.442216157913,656.8184537887573,learned-index-pca96v2-10M-ep=209-lr=0.008-cat=122-model=MLP-4-buck=4-862344.elixir-pbs.elixir-czech.cz,0.91124
pca96v2,10M,Learned-index,23229.847564935684,2708.8062925338745,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=20-model=MLP-buck=3-853878.elixir-pbs.elixir-czech.cz,0.94176
pca96v2,10M,Learned-index,8026.237257242203,713.8135526180267,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=120-model=MLP-7-buck=4-861236.elixir-pbs.elixir-czech.cz,0.88927
pca96v2,10M,Learned-index,31609.771629571915,235.5298354625702,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=123-model=MLP-8-buck=1-862564.elixir-pbs.elixir-czech.cz,0.66522
pca96v2,10M,Learned-index,4867.202384710312,1718.141706943512,learned-index-pca96v2-10M-ep=40-lr=0.01-cat=20-model=MLP-8-buck=2-854110.elixir-pbs.elixir-czech.cz,0.90921
pca96v2,10M,Learned-index,7817.955625534058,385.9529056549072,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=122-model=MLP-8-buck=2-861477.elixir-pbs.elixir-czech.cz,0.78312
pca96v2,10M,Learned-index,7682.191249370575,648.6188747882843,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=118-model=MLP-buck=4-861547.elixir-pbs.elixir-czech.cz,0.87552
pca96v2,10M,Learned-index,30199.693032979965,1254.043232679367,learned-index-pca96v2-10M-ep=209-lr=0.007-cat=121-model=MLP-4-buck=6-862199.elixir-pbs.elixir-czech.cz,0.94035
pca96v2,10M,Learned-index,6743.792024612427,401.84472942352295,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=120-model=MLP-9-buck=2-861292.elixir-pbs.elixir-czech.cz,0.78886
pca96v2,10M,Learned-index,31844.31027698517,463.1294777393341,learned-index-pca96v2-10M-ep=208-lr=0.01-cat=123-model=MLP-buck=3-862576.elixir-pbs.elixir-czech.cz,0.87071
pca96v2,10M,Learned-index,5760.69212603569,637.7724256515503,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=114-model=MLP-7-buck=3-861649.elixir-pbs.elixir-czech.cz,0.84393
pca96v2,10M,Learned-index,46305.74280691147,1121.9866514205933,learned-index-pca96v2-10M-ep=300-lr=0.01-cat=200-model=MLP-2-buck=10-861918.elixir-pbs.elixir-czech.cz,0.93117
pca96v2,10M,Learned-index,7615.561908006668,548.0006763935089,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=118-model=MLP-2-buck=3-861571.elixir-pbs.elixir-czech.cz,0.84002
pca96v2,10M,Learned-index,6491.910042047501,263.0718514919281,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=114-model=MLP-7-buck=1-861225.elixir-pbs.elixir-czech.cz,0.62868
pca96v2,10M,Learned-index,26973.871651172638,244.8595814704895,learned-index-pca96v2-10M-ep=205-lr=0.009-cat=122-model=MLP-3-buck=1-862464.elixir-pbs.elixir-czech.cz,0.67149
pca96v2,10M,Learned-index,5807.989960670471,543.7005429267883,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=114-model=MLP-2-buck=3-861137.elixir-pbs.elixir-czech.cz,0.85454
pca96v2,10M,Learned-index,13065.588747262955,479.3148584365845,learned-index-pca96v2-10M-ep=100-lr=0.05-cat=120-model=MLP-3-buck=2-854213.elixir-pbs.elixir-czech.cz,0.80735
pca96v2,10M,Learned-index,29171.937371969223,872.2720286846161,learned-index-pca96v2-10M-ep=200-lr=0.1-cat=130-model=MLP-6-buck=5-858746.elixir-pbs.elixir-czech.cz,0.89447
pca96v2,10M,Learned-index,30672.176312208176,339.3203842639923,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=122-model=MLP-4-buck=2-862485.elixir-pbs.elixir-czech.cz,0.82108
pca96v2,10M,Learned-index,7639.839050769806,780.3513381481171,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=116-model=MLP-4-buck=5-861402.elixir-pbs.elixir-czech.cz,0.90077
pca96v2,10M,Learned-index,5017.676108837128,797.329573392868,learned-index-pca96v2-10M-ep=40-lr=0.1-cat=120-model=MLP-buck=3-854940.elixir-pbs.elixir-czech.cz,0.84729
pca96v2,10M,Learned-index,27710.300899028778,667.2858421802521,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=116-model=MLP-2-buck=3-859385.elixir-pbs.elixir-czech.cz,0.88219
pca96v2,10M,Learned-index,31559.3317193985,374.0892324447632,learned-index-pca96v2-10M-ep=212-lr=0.008-cat=121-model=MLP-4-buck=2-862352.elixir-pbs.elixir-czech.cz,0.81489
pca96v2,10M,Learned-index,39577.574258089066,415.8947699069977,learned-index-pca96v2-10M-ep=210-lr=0.007-cat=123-model=MLP-6-buck=2-862258.elixir-pbs.elixir-czech.cz,0.81167
pca96v2,10M,Learned-index,40949.66805386543,270.65970969200134,learned-index-pca96v2-10M-ep=210-lr=0.007-cat=123-model=MLP-7-buck=1-862240.elixir-pbs.elixir-czech.cz,0.66795
pca96v2,10M,Learned-index,27852.95303273201,666.6452748775482,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=112-model=MLP-4-buck=4-859439.elixir-pbs.elixir-czech.cz,0.91293
pca96v2,10M,Learned-index,6188.250565290451,340.4299969673157,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=112-model=MLP-9-buck=2-861504.elixir-pbs.elixir-czech.cz,0.78466
pca96v2,10M,Learned-index,28207.632843732834,826.2918021678925,learned-index-pca96v2-10M-ep=210-lr=0.001-cat=110-model=MLP-6-buck=4-858658.elixir-pbs.elixir-czech.cz,0.9136
pca96v2,10M,Learned-index,30968.133741378784,336.1416435241699,learned-index-pca96v2-10M-ep=211-lr=0.009-cat=121-model=MLP-4-buck=2-862493.elixir-pbs.elixir-czech.cz,0.81418
pca96v2,10M,Learned-index,9136.845320940018,268.6946666240692,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=116-model=MLP-buck=1-861322.elixir-pbs.elixir-czech.cz,0.64427
pca96v2,10M,Learned-index,30707.137370109558,827.3665151596069,learned-index-pca96v2-10M-ep=211-lr=0.009-cat=122-model=MLP-4-buck=6-862494.elixir-pbs.elixir-czech.cz,0.93848
pca96v2,10M,Learned-index,7467.987495183945,598.5562579631805,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=114-model=MLP-3-buck=3-861377.elixir-pbs.elixir-czech.cz,0.85085
pca96v2,10M,Learned-index,19439.323405265808,1063.69176030159,learned-index-pca96v2-10M-ep=200-lr=0.005-cat=50-model=MLP-3-buck=3-853855.elixir-pbs.elixir-czech.cz,0.91575
pca96v2,10M,Learned-index,7686.706552267075,648.723575592041,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=116-model=MLP-8-buck=4-861474.elixir-pbs.elixir-czech.cz,0.87924
pca96v2,10M,Learned-index,21606.191965579987,882.0461478233337,learned-index-pca96v2-10M-ep=210-lr=0.001-cat=100-model=MLP-buck=4-858585.elixir-pbs.elixir-czech.cz,0.92448
pca96v2,10M,Learned-index,31545.49444794655,675.1849491596222,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=116-model=MLP-3-buck=5-859433.elixir-pbs.elixir-czech.cz,0.92845
pca96v2,10M,Learned-index,12166.228111505508,1713.948150396347,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=20-model=MLP-6-buck=2-854102.elixir-pbs.elixir-czech.cz,0.90179
pca96v2,10M,Learned-index,24912.855498313904,1052.8101494312286,learned-index-pca96v2-10M-ep=200-lr=0.005-cat=50-model=MLP-8-buck=3-854047.elixir-pbs.elixir-czech.cz,0.91573
pca96v2,10M,Learned-index,30170.414672851562,435.66606044769287,learned-index-pca96v2-10M-ep=211-lr=0.007-cat=123-model=MLP-8-buck=2-862279.elixir-pbs.elixir-czech.cz,0.81174
pca96v2,10M,Learned-index,7207.518214702606,746.1861617565155,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=110-model=MLP-5-buck=5-861199.elixir-pbs.elixir-czech.cz,0.91297
pca96v2,10M,Learned-index,24666.542365550995,580.5476679801941,learned-index-pca96v2-10M-ep=200-lr=0.005-cat=100-model=MLP-6-buck=2-853820.elixir-pbs.elixir-czech.cz,0.83408
pca96v2,10M,Learned-index,5808.144491195679,691.3934669494629,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=124-model=MLP-7-buck=4-861670.elixir-pbs.elixir-czech.cz,0.86939
pca96v2,10M,Learned-index,5127.646166563034,1084.642117023468,learned-index-pca96v2-10M-ep=40-lr=0.01-cat=50-model=MLP-3-buck=3-854135.elixir-pbs.elixir-czech.cz,0.9149
pca96v2,10M,Learned-index,30651.291312217712,629.3043258190155,learned-index-pca96v2-10M-ep=211-lr=0.01-cat=122-model=MLP-buck=4-862584.elixir-pbs.elixir-czech.cz,0.91091
pca96v2,10M,Learned-index,7115.913308620453,594.2548978328705,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=114-model=MLP-buck=4-861537.elixir-pbs.elixir-czech.cz,0.87778
pca96v2,10M,Learned-index,6661.394629716873,439.4343731403351,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=124-model=MLP-7-buck=3-861222.elixir-pbs.elixir-czech.cz,0.85578
pca96v2,10M,Learned-index,7641.67541718483,541.8807175159454,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=120-model=MLP-7-buck=3-861452.elixir-pbs.elixir-czech.cz,0.85213
pca96v2,10M,Learned-index,8039.283749818802,541.6387255191803,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=116-model=MLP-3-buck=2-861586.elixir-pbs.elixir-czech.cz,0.78019
pca96v2,10M,Learned-index,12288.51495552063,1708.0198109149933,learned-index-pca96v2-10M-ep=100-lr=0.05-cat=20-model=MLP-buck=2-854162.elixir-pbs.elixir-czech.cz,0.89252
pca96v2,10M,Learned-index,30860.64888715744,421.85044980049133,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=121-model=MLP-buck=2-862430.elixir-pbs.elixir-czech.cz,0.81544
